quantity,Ef,T,N,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,S,S,S,S,S,S,S,S,S,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,m_eff,m_eff,m_eff,m_eff,m_eff,m_eff,m_eff,m_eff,m_eff
unit,Ry,K,e/uc,S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),V/K,V/K,V/K,V/K,V/K,V/K,V/K,V/K,V/K,W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),m_e,m_e,m_e,m_e,m_e,m_e,m_e,m_e,m_e
direction,-,-,-,xx,xy,xz,yx,yy,yz,zx,zy,zz,xx,xy,xz,yx,yy,yz,zx,zy,zz,xx,xy,xz,yx,yy,yz,zx,zy,zz,xx,xy,xz,yx,yy,yz,zx,zy,zz
16409,0.210438,200.0,-7.99826,3.14252e+17,-569858000.0,-0.0310983,-569858000.0,3.14252e+17,0.00605709,-0.0310983,0.00605709,73758400000000.0,0.000328463,9.694759999999999e-20,4.17952e-20,2.0208899999999998e-20,0.000328463,8.70592e-21,6.70786e-25,-3.51177e-22,0.000236112,948125000000.0,-1719.31,-2.39582e-08,-1719.31,948125000000.0,5.16962e-09,-2.39581e-08,1.26019e-05,108694000.0,4084.952909935775,7.407568115239301e-06,1.7223135403450645e-12,7.407568115239301e-06,4084.952909935775,3.354591096184314e-13,1.7223135403450645e-12,3.354591096184314e-13,17404182.057272628
16410,0.210438,300.0,-7.99553,7.90827e+17,-1434070000.0,-0.0436704,-1434070000.0,7.90827e+17,0.0189703,-0.0436704,0.0189703,113075000000000.0,0.000283247,-3.5212899999999994e-20,4.6285699999999994e-20,2.9762e-20,0.000283247,-1.07398e-21,1.43704e-24,-5.68762e-23,0.000189424,3585460000000.0,-6501.79,-5.13539e-08,-6501.8,3585460000000.0,9.08148e-09,-5.13539e-08,6.62236e-06,242708000.0,1622.68923841907,2.9425524876359004e-06,6.266945660989172e-13,2.9425524876359004e-06,1622.68923841907,2.7223437126755554e-13,6.266945660989172e-13,2.7223437126755554e-13,11348807.980112651
16411,0.210438,400.0,-7.99221,1.34559e+18,-2440060000.0,-0.0453486,-2440060000.0,1.34559e+18,0.0292252,-0.0453486,0.0292252,134606000000000.0,0.000260985,1.3552099999999998e-20,4.8151399999999995e-20,2.8039e-20,0.000260985,-9.789279999999999e-21,1.5969200000000002e-24,-1.42904e-23,0.000165443,8080490000000.0,-14653.0,-4.60266e-08,-14653.0,8080490000000.0,-4.443e-09,-4.60265e-08,3.52698e-06,386952000.0,953.2871149737836,1.7286675419428878e-06,3.2116128561564465e-13,1.7286675419428878e-06,953.2871149737836,2.069744774686059e-13,3.2116128561564475e-13,2.069744774686059e-13,9529542.583819244
16412,0.210438,500.0,-7.9885,1.9307e+18,-3501100000.0,-0.0412948,-3501100000.0,1.9307e+18,0.0352842,-0.0412948,0.0352842,146351000000000.0,0.000247451,-5.449359999999999e-20,4.8504e-20,-1.6623899999999998e-20,0.000247451,-1.71313e-20,1.6399e-24,-4.716870000000001e-24,0.000152222,14423600000000.0,-26155.3,-5.92921e-08,-26155.4,14423600000000.0,-2.497e-08,-5.92921e-08,1.96535e-06,650668000.0,664.0794331120068,1.2042308506077833e-06,1.8737847593787113e-13,1.2042308506077833e-06,664.0794331120068,1.6010489497223934e-13,1.8737847593787113e-13,1.6010489497223934e-13,8760706.530938305
16413,0.210438,600.0,-7.98449,2.52548e+18,-4579650000.0,-0.0347109,-4579650000.0,2.52548e+18,0.0378585,-0.0347109,0.0378585,154171000000000.0,0.000238199,-2.6275299999999997e-20,4.6126299999999996e-20,-3.6259599999999994e-20,0.000238199,-2.2547399999999997e-20,1.62062e-24,-2.20887e-24,0.000151238,22708800000000.0,-41179.6,-1.63867e-07,-41179.6,22708800000000.0,-1.34474e-08,-1.63867e-07,1.24705e-06,1548090000.0,507.42613862921775,9.201554222457898e-07,1.142446888228604e-13,9.201554222457898e-07,507.42613862921775,1.2460444854969365e-13,1.142446888228604e-13,1.2460444854969365e-13,8312163.536497246
16414,0.210438,700.0,-7.98018,3.12078e+18,-5659160000.0,-0.0276735,-5659160000.0,3.12078e+18,0.038061,-0.0276735,0.038061,164292000000000.0,0.000231318,6.43909e-21,4.0167000000000003e-20,-4.3448e-20,0.000231318,-2.5189199999999998e-20,1.5971200000000002e-24,-1.7865e-24,0.000172965,33231200000000.0,-60260.8,-4.2533e-07,-60260.8,33231200000000.0,1.06324e-07,-4.2533e-07,1.1415e-06,4229410000.0,410.41112102277924,7.442313138533544e-07,6.91300375508101e-14,7.442313138533544e-07,410.41112102277924,9.507862620609957e-14,6.91300375508101e-14,9.507862620609957e-14,7795892.790065669
16415,0.210755,100.0,-7.9999,1.8143e+16,-32900100.0,-0.00357403,-32900100.0,1.8143e+16,-0.000555596,-0.00357403,-0.000555596,9756620000000.0,0.000515249,-4.7648199999999997e-20,2.0201e-20,-1.4308000000000002e-19,0.000515249,1.88155e-20,-7.916420000000001e-24,-6.5922599999999996e-21,0.000419917,26603200000.0,-48.2416,-3.97153e-10,-48.2414,26603200000.0,1.24324e-10,-3.97092e-10,1.11972e-05,7190270.0,70769.32362620562,0.00012833146801711554,2.592410955751768e-11,0.00012833146801711554,70769.32362620562,4.029997436416081e-12,2.592410955751768e-11,4.029997436416081e-12,131599656.28980617
16416,0.210755,200.0,-7.99862,2.49031e+17,-451587000.0,-0.025031,-451587000.0,2.49031e+17,0.00463102,-0.025031,0.00463102,59529400000000.0,0.000348503,5.43253e-20,4.1314099999999993e-20,-6.6847999999999995e-21,0.000348503,8.97865e-21,5.90652e-25,-4.01848e-22,0.000256125,748160000000.0,-1356.7,-1.85009e-08,-1356.7,748160000000.0,3.97048e-09,-1.85008e-08,1.22217e-05,86282700.0,5155.030502741075,9.348011932816935e-06,2.167593969884142e-12,9.348011932816935e-06,5155.030502741075,4.010295606005417e-13,2.167593969884142e-12,4.010295606005417e-13,21565182.936970856
16417,0.210755,300.0,-7.99615,6.82687e+17,-1237970000.0,-0.038612,-1237970000.0,6.82687e+17,0.0162363,-0.038612,0.0162363,99574200000000.0,0.000295908,-6.349909999999999e-20,4.6065e-20,-2.9833799999999995e-20,0.000295908,-6.57959e-22,1.4153900000000001e-24,-6.49386e-23,0.000202139,3081380000000.0,-5587.7,-4.39138e-08,-5587.71,3081380000000.0,7.45811e-09,-4.39138e-08,6.84909e-06,210003000.0,1879.8746293727365,3.408924433780879e-06,7.289611077366606e-13,3.408924433780879e-06,1879.8746293727365,3.065272762749706e-13,7.289611077366605e-13,3.065272762749705e-13,12888539.11055861
16418,0.210755,400.0,-7.993,1.21005e+18,-2194270000.0,-0.0419195,-2194270000.0,1.21005e+18,0.0263,-0.0419195,0.0263,123363000000000.0,0.000270134,4.95714e-20,4.80219e-20,2.96631e-20,0.000270134,-9.309709999999999e-21,1.5893600000000002e-24,-1.62199e-23,0.000174691,7236760000000.0,-13123.0,-4.16682e-08,-13123.0,7236760000000.0,-4.51074e-09,-4.16681e-08,3.72997e-06,348599000.0,1060.1713998979776,1.922484440852969e-06,3.6025270905751265e-13,1.922484440852969e-06,1060.1713998979776,2.2602002007674284e-13,3.602527090575127e-13,2.2602002007674281e-13,10399069.432865186
16419,0.210755,500.0,-7.98942,1.7776e+18,-3223460000.0,-0.0392087,-3223460000.0,1.7776e+18,0.0326729,-0.0392087,0.0326729,137123000000000.0,0.000254581,2.38576e-20,4.84213e-20,5.0376899999999994e-20,0.000254581,-1.6639799999999998e-20,1.6357100000000002e-24,-5.303e-24,0.000159397,13234000000000.0,-23998.3,-5.46197e-08,-23998.3,13234000000000.0,-2.38243e-08,-5.46197e-08,2.09882e-06,598916000.0,721.3579093477226,1.308094265563687e-06,2.0626376185981067e-13,1.308094265563687e-06,721.3579093477226,1.7188111976137136e-13,2.0626376185981067e-13,1.718811197613714e-13,9351354.766570972
16420,0.210755,600.0,-7.98551,2.36086e+18,-4281140000.0,-0.0336037,-4281140000.0,2.36086e+18,0.0357123,-0.0336037,0.0357123,146407000000000.0,0.000244016,4.9462299999999997e-20,4.61426e-20,2.0405399999999998e-20,0.000244016,-2.20965e-20,1.62005e-24,-2.4176700000000002e-24,0.000156798,21183000000000.0,-38412.8,-1.51317e-07,-38412.7,21183000000000.0,-1.45466e-08,-1.51317e-07,1.32917e-06,1442050000.0,542.8777108897102,9.844444326213216e-07,1.246026467195406e-13,9.844444326213216e-07,542.8777108897102,1.3242134352541627e-13,1.246026467195406e-13,1.3242134352541627e-13,8754077.827775182
16421,0.210755,700.0,-7.9813,2.9485e+18,-5346740000.0,-0.0272187,-5346740000.0,2.9485e+18,0.036374,-0.0272187,0.036374,157296000000000.0,0.000236199,-1.57704e-20,4.03374e-20,-6.79e-20,0.000236199,-2.4844000000000002e-20,1.60368e-24,-1.8736400000000003e-24,0.000176812,31401300000000.0,-56942.4,-3.96801e-07,-56942.4,31401300000000.0,9.5666e-08,-3.96801e-07,1.18755e-06,3978080000.0,434.4522896421359,7.878254824898062e-07,7.517817686035271e-14,7.878254824898062e-07,434.4522896421359,1.0046515844013493e-13,7.51781768603527e-14,1.0046515844013493e-13,8143770.827038436
16422,0.211072,100.0,-7.99994,1.10453e+16,-20029400.0,-0.00217747,-20029400.0,1.10453e+16,-0.000343286,-0.00217747,-0.000343286,5966650000000.0,0.000558013,4.1561299999999994e-20,2.0047399999999998e-20,-1.02004e-19,0.000558013,1.8803199999999998e-20,-7.97314e-24,-7.33513e-21,0.000462636,16176900000.0,-29.3349,-2.38666e-10,-29.3347,16176900000.0,7.78197e-11,-2.38621e-10,8.27738e-06,4380530.0,116246.20956150495,0.0002107993291075124,4.242290632201564e-11,0.0002107993291075124,116246.20956150495,6.688124283230959e-12,4.242290632201563e-11,6.688124283230959e-12,215191817.5977626
16423,0.211072,200.0,-7.99891,1.96659e+17,-356618000.0,-0.020012,-356618000.0,1.96659e+17,0.00354596,-0.020012,0.00354596,47710700000000.0,0.000368848,2.2361499999999997e-20,4.0917199999999994e-20,5.58929e-20,0.000368848,9.19385e-21,5.24285e-25,-4.5275e-22,0.000276449,588807000000.0,-1067.73,-1.42982e-08,-1067.73,588807000000.0,3.05902e-09,-1.42981e-08,1.15931e-05,68229200.0,6528.096581107733,1.1837936461394992e-05,2.7381754771812423e-12,1.1837936461394992e-05,6528.096581107733,4.851819217878587e-13,2.7381754771812423e-12,4.851819217878588e-13,26908197.648411483
16424,0.211072,300.0,-7.99668,5.87857e+17,-1066010000.0,-0.0339473,-1066010000.0,5.87857e+17,0.013866,-0.0339473,0.013866,87260600000000.0,0.00030879,3.12665e-20,4.5856599999999996e-20,1.9824099999999998e-20,0.00030879,-2.95536e-22,1.3948700000000002e-24,-7.329990000000001e-23,0.000215071,2642920000000.0,-4792.61,-3.74631e-08,-4792.61,2642920000000.0,6.13499e-09,-3.74631e-08,6.97824e-06,181186000.0,2183.2708210248206,3.959106598918902e-06,8.493655726373522e-13,3.959106598918902e-06,2183.2708210248206,3.4692900426915684e-13,8.493655726373522e-13,3.4692900426915684e-13,14708253.610852873
16425,0.211072,400.0,-7.99372,1.08627e+18,-1969830000.0,-0.0385826,-1969830000.0,1.08627e+18,0.0236154,-0.0385826,0.0236154,112687000000000.0,0.000279435,3.9122299999999995e-20,4.7895899999999994e-20,8.048149999999999e-20,0.000279435,-8.87397e-21,1.5817700000000001e-24,-1.825e-23,0.000184081,6472220000000.0,-11736.6,-3.75819e-08,-11736.6,6472220000000.0,-4.47331e-09,-3.75819e-08,3.90321e-06,313312000.0,1181.0838566806585,2.141764398727077e-06,4.0438813668114824e-13,2.141764398727077e-06,1181.0838566806585,2.4751539775148496e-13,4.043881366811483e-13,2.47515397751485e-13,11385305.856012665
16426,0.211072,500.0,-7.99028,1.63462e+18,-2964180000.0,-0.0370945,-2964180000.0,1.63462e+18,0.0301971,-0.0370945,0.0301971,128177000000000.0,0.000261817,-2.6443099999999997e-21,4.83391e-20,-7.00856e-21,0.000261817,-1.6182099999999998e-20,1.63147e-24,-5.92457e-24,0.000166679,12131400000000.0,-21998.8,-5.02149e-08,-21998.8,12131400000000.0,-2.26291e-08,-5.02149e-08,2.22336e-06,550922000.0,784.539432971889,1.4226646538196117e-06,2.2704617796808624e-13,1.4226646538196117e-06,784.539432971889,1.848289136008987e-13,2.2704617796808622e-13,1.8482891360089872e-13,10005101.132999752
16427,0.211072,600.0,-7.98649,2.20496e+18,-3998430000.0,-0.0324242,-3998430000.0,2.20496e+18,0.0336323,-0.0324242,0.0336323,138799000000000.0,0.000249909,-1.84729e-20,4.61503e-20,-3.2317599999999996e-20,0.000249909,-2.1668399999999998e-20,1.6190800000000002e-24,-2.6403200000000004e-24,0.000162457,19749700000000.0,-35813.6,-1.39598e-07,-35813.6,19749700000000.0,-1.52946e-08,-1.39598e-07,1.40873e-06,1343700000.0,581.332795405542,1.054177168353794e-06,1.3580249705930137e-13,1.054177168353794e-06,581.332795405542,1.408623905124458e-13,1.3580249705930137e-13,1.408623905124458e-13,9235048.959700026
16428,0.211072,700.0,-7.98237,2.78377e+18,-5048030000.0,-0.0266824,-5048030000.0,2.78377e+18,0.0347116,-0.0266824,0.0347116,150419000000000.0,0.000241135,-1.9641699999999998e-20,4.0487899999999994e-20,-3.92178e-20,0.000241135,-2.4509e-20,1.6091600000000001e-24,-1.96662e-24,0.000180773,29669800000000.0,-53802.5,-3.69818e-07,-53802.5,29669800000000.0,8.61099e-08,-3.69818e-07,1.23298e-06,3742300000.0,460.22275865279977,8.345582761370705e-07,8.163761031856752e-14,8.345582761370705e-07,460.22275865279977,1.0620379265242095e-13,8.163761031856752e-14,1.0620379265242095e-13,8517237.24300058
16429,0.211388,100.0,-7.99996,6714840000000000.0,-12176500.0,-0.00132436,-12176500.0,6714840000000000.0,-0.000210569,-0.00132436,-0.000210569,3637350000000.0,0.000600903,1.1870099999999999e-20,1.9954199999999997e-20,-1.00737e-19,0.000600903,1.87956e-20,-8.00801e-24,-8.063369999999999e-21,0.000505496,9829270000.0,-17.8242,-1.44142e-10,-17.8241,9829270000.0,4.81649e-11,-1.44109e-10,5.9959e-06,2664280.0,191214.90138698928,0.00034674366727110035,6.962139108798619e-11,0.00034674366727110035,191214.90138698928,1.1069578409933162e-11,6.962139108798619e-11,1.1069578409933162e-11,352998053.0961858
16430,0.211388,200.0,-7.99914,1.54861e+17,-280821000.0,-0.0159124,-280821000.0,1.54861e+17,0.00272039,-0.0159124,0.00272039,38018700000000.0,0.000389438,-2.54402e-21,4.0593499999999995e-20,1.49253e-20,0.000389438,9.363099999999999e-21,4.70023e-25,-5.03405e-22,0.000297025,462375000000.0,-838.46,-1.10613e-08,-838.461,462375000000.0,2.36278e-09,-1.10613e-08,1.07888e-05,53784400.0,8290.31105366009,1.5033439280386158e-05,3.469838410291884e-12,1.5033439280386158e-05,8290.31105366009,5.93204897801563e-13,3.469838410291884e-12,5.93204897801563e-13,33768799.5665516
16431,0.211388,300.0,-7.99715,5.05065e+17,-915875000.0,-0.0296964,-915875000.0,5.05065e+17,0.0118205,-0.0296964,0.0118205,76134800000000.0,0.000321867,1.68113e-21,4.5663399999999994e-20,9.907409999999999e-20,0.000321867,1.89276e-23,1.3757400000000002e-24,-8.18824e-23,0.000228195,2262870000000.0,-4103.44,-3.18996e-08,-4103.45,2262870000000.0,5.05641e-09,-3.18995e-08,7.01251e-06,155928000.0,2541.309473213604,4.6083609313247e-06,9.912384689506947e-13,4.6083609313247e-06,2541.309473213604,3.9455739676560087e-13,9.912384689506947e-13,3.9455739676560087e-13,16858604.331903793
16432,0.211388,400.0,-7.99437,9.73594e+17,-1765500000.0,-0.0353693,-1765500000.0,9.73594e+17,0.0211627,-0.0353693,0.0211627,102616000000000.0,0.000288876,-4.3410099999999994e-20,4.7774399999999996e-20,1.07852e-19,0.000288876,-8.479299999999999e-21,1.5743e-24,-2.0368700000000002e-23,0.000193604,5781060000000.0,-10483.2,-3.379e-08,-10483.3,5781060000000.0,-4.36501e-09,-3.379e-08,4.04401e-06,281132000.0,1317.8802300419143,2.3898232180344163e-06,4.542420399337956e-13,2.3898232180344163e-06,1317.8802300419143,2.717890373799567e-13,4.542420399337956e-13,2.717890373799567e-13,12503705.900516756
16433,0.211388,500.0,-7.99108,1.50137e+18,-2722560000.0,-0.034976,-2722560000.0,1.50137e+18,0.0278593,-0.034976,0.0278593,119546000000000.0,0.000269154,-9.723729999999999e-20,4.82579e-20,8.36909e-22,0.000269154,-1.5756799999999998e-20,1.6272e-24,-6.579160000000001e-24,0.00017406,11111200000000.0,-20148.8,-4.60702e-08,-20148.9,11111200000000.0,-2.13997e-08,-4.60702e-08,2.33725e-06,506542000.0,854.2546116635767,1.549091453493001e-06,2.499323210679458e-13,1.549091453493001e-06,854.2546116635767,1.9907763913922718e-13,2.499323210679458e-13,1.9907763913922723e-13,10728524.972088937
16434,0.211388,600.0,-7.9874,2.05754e+18,-3731090000.0,-0.0311885,-3731090000.0,2.05754e+18,0.031624,-0.0311885,0.031624,131370000000000.0,0.000255876,2.1751199999999998e-20,4.6150499999999994e-20,1.9445e-20,0.000255876,-2.1262699999999998e-20,1.61765e-24,-2.8761200000000003e-24,0.000168202,18405500000000.0,-33376.1,-1.28641e-07,-33376.1,18405500000000.0,-1.57482e-08,-1.28641e-07,1.48473e-06,1252160000.0,623.0555001237902,1.1298327837888314e-06,1.479193608120651e-13,1.1298327837888314e-06,623.0555001237902,1.4998482987498633e-13,1.4791936081206518e-13,1.4998482987498633e-13,9758404.610829744
16435,0.211388,700.0,-7.98339,2.62646e+18,-4762770000.0,-0.0260754,-4762770000.0,2.62646e+18,0.0330796,-0.0260754,0.0330796,143674000000000.0,0.000246121,5.97182e-21,4.06194e-20,3.11882e-20,0.000246121,-2.41843e-20,1.6135700000000002e-24,-2.06526e-24,0.000184839,28033800000000.0,-50835.9,-3.44295e-07,-50835.9,28033800000000.0,7.75551e-08,-3.44295e-07,1.27727e-06,3521350000.0,487.84981183824175,8.846570853273314e-07,8.8539881637198e-14,8.846570853273314e-07,487.84981183824175,1.1232287409424473e-13,8.8539881637198e-14,1.1232287409424473e-13,8918231.668921785
16436,0.211705,100.0,-7.99998,4078540000000000.0,-7395930.0,-0.000804645,-7395930.0,4078540000000000.0,-0.000128597,-0.000804645,-0.000128597,2213070000000.0,0.000643841,-2.6193699999999998e-20,1.9887000000000002e-20,7.35531e-20,0.000643841,1.87887e-20,-8.030610000000001e-24,-8.781609999999999e-21,0.00054844,5958810000.0,-10.8056,-8.7639e-11,-10.8056,5958810000.0,2.94636e-11,-8.76158e-11,4.27381e-06,1618460.0,314813.8006220688,0.0005708760567347083,1.144624212857964e-10,0.0005708760567347083,314813.8006220688,1.829319035455216e-11,1.1446242128579639e-10,1.8293190354552156e-11,580180779.816785
16437,0.211705,200.0,-7.99933,1.21667e+17,-220628000.0,-0.0125975,-220628000.0,1.21667e+17,0.0020914,-0.0125975,0.0020914,30153700000000.0,0.000410228,-8.765279999999999e-21,4.0332499999999994e-20,-2.89682e-20,0.000410228,9.49579e-21,4.26131e-25,-5.53494e-22,0.000317803,362476000000.0,-657.306,-8.56573e-09,-657.305,362476000000.0,1.82845e-09,-8.56568e-09,9.87704e-06,42290900.0,10552.379484151033,1.9135430156322375e-05,4.4085336297559776e-12,1.9135430156322375e-05,10552.379484151033,7.318918146726569e-13,4.408533629755977e-12,7.318918146726569e-13,42577738.54280582
16438,0.211705,300.0,-7.99756,4.3307e+17,-785320000.0,-0.0258623,-785320000.0,4.3307e+17,0.0100623,-0.0258623,0.0100623,66166300000000.0,0.000335118,2.8282599999999996e-20,4.54866e-20,-2.1548499999999997e-20,0.000335118,2.90845e-22,1.3581800000000001e-24,-9.06148e-23,0.000241488,1934430000000.0,-3507.86,-2.71229e-08,-3507.86,1934430000000.0,4.17601e-09,-2.71228e-08,6.95872e-06,133890000.0,2963.9371770450657,5.374741136252872e-06,1.1585086728411647e-12,5.374741136252872e-06,2963.9371770450657,4.5074342856676884e-13,1.1585086728411645e-12,4.5074342856676884e-13,19399486.948233563
16439,0.211705,400.0,-7.99497,8.71303e+17,-1580000000.0,-0.0323036,-1580000000.0,8.71303e+17,0.018931,-0.0323036,0.018931,93174000000000.0,0.000298446,5.438669999999999e-20,4.7658299999999994e-20,3.71816e-21,0.000298446,-8.12243e-21,1.5670300000000001e-24,-2.2562800000000002e-23,0.000203251,5157720000000.0,-9352.9,-3.02954e-08,-9352.89,5157720000000.0,-4.18938e-09,-3.02954e-08,4.15073e-06,251866000.0,1472.709933833642,2.6705769352993785e-06,5.105912869258779e-13,2.6705769352993785e-06,1472.709933833642,2.992237284128129e-13,5.105912869258779e-13,2.992237284128129e-13,13771831.020231541
16440,0.211705,500.0,-7.99182,1.37746e+18,-2497860000.0,-0.0328739,-2497860000.0,1.37746e+18,0.0256599,-0.0328739,0.0256599,111259000000000.0,0.000276586,5.3614499999999997e-20,4.81782e-20,1.7488e-20,0.000276586,-1.5362199999999998e-20,1.6227500000000001e-24,-7.26361e-24,0.000181527,10168900000000.0,-18440.1,-4.2165e-08,-18440.1,10168900000000.0,-2.01561e-08,-4.2165e-08,2.43885e-06,465105000.0,931.1856713247689,1.6885945442882459e-06,2.7513913119149144e-13,1.6885945442882459e-06,931.1856713247689,2.1476133303477245e-13,2.7513913119149154e-13,2.1476133303477245e-13,11528694.441106034
16441,0.211705,600.0,-7.98827,1.91835e+18,-3478690000.0,-0.0299118,-3478690000.0,1.91835e+18,0.0296916,-0.0299118,0.0296916,124142000000000.0,0.000261911,6.5520099999999995e-21,4.61435e-20,1.73429e-20,0.000261911,-2.0878399999999997e-20,1.6158e-24,-3.1244300000000003e-24,0.00017403,17146600000000.0,-31093.2,-1.18401e-07,-31093.2,17146600000000.0,-1.59443e-08,-1.18401e-07,1.55637e-06,1167340000.0,668.3354168804242,1.2119434573189265e-06,1.6103426146396326e-13,1.2119434573189265e-06,668.3354168804242,1.5984878467879834e-13,1.6103426146396326e-13,1.5984878467879834e-13,10327699.303801786
16442,0.211705,700.0,-7.98436,2.47642e+18,-4490680000.0,-0.0254078,-4490680000.0,2.47642e+18,0.0314827,-0.0254078,0.0314827,137075000000000.0,0.000251156,-2.5119699999999998e-20,4.07327e-20,-4.8719e-20,0.000251156,-2.3870000000000002e-20,1.6169200000000002e-24,-2.1693000000000002e-24,0.000189,26490800000000.0,-48037.8,-3.20154e-07,-48037.7,26490800000000.0,6.99158e-08,-3.20154e-07,1.3199e-06,3314510000.0,517.4702594257561,9.383680250515078e-07,9.591669398428136e-14,9.383680250515078e-07,517.4702594257561,1.1884997930024723e-13,9.591669398428136e-14,1.1884997930024723e-13,9348704.72257619
16443,0.212021,100.0,-7.99999,2476000000000000.0,-4489930.0,-0.000488569,-4489930.0,2476000000000000.0,-7.83246e-05,-0.000488569,-7.83246e-05,1344900000000.0,0.000686842,2.0862e-20,1.9850099999999998e-20,1.29564e-19,0.000686842,1.8786099999999997e-20,-8.0435e-24,-9.49185e-21,0.000591437,3615070000.0,-6.5555,-5.30517e-11,-6.55553,3615070000.0,1.81149e-11,-5.30353e-11,3.00648e-06,982645.0,518571.1968372344,0.0009403668714924895,1.883841260623278e-10,0.0009403668714924895,518571.1968372344,3.020067069910905e-11,1.883841260623278e-10,3.020067069910905e-11,954704649.6906778
16444,0.212021,200.0,-7.99947,9.5412e+16,-173018000.0,-0.00993843,-173018000.0,9.5412e+16,0.00161112,-0.00993843,0.00161112,23825200000000.0,0.000431176,-8.16313e-21,4.0123099999999995e-20,-5.48914e-20,0.000431176,9.59965e-21,3.90911e-25,-6.02834e-22,0.000338742,283751000000.0,-514.547,-6.63953e-09,-514.547,283751000000.0,1.41688e-09,-6.63948e-09,8.91633e-06,33186500.0,13456.366331449397,2.440147559986911e-05,5.613180783378646e-12,2.440147559986911e-05,13456.366331449397,9.099533553301712e-13,5.613180783378646e-12,9.099533553301712e-13,53888270.58812727
