distance,rms,atom_a,atom_b
4.429597434503725,0.393271712582977,18,19
8.85919486900745,0.0689860062667635,18,20
7.672287813637204,0.03409733288189999,18,21
4.429597434503725,0.393271712582977,18,22
4.429597434503725,0.39327171258297683,18,23
7.672287813637203,0.03409733288189999,18,24
7.672287813637204,0.03409733288190012,18,25
8.85919486900745,0.06898600626676371,18,26
7.672287813637204,0.03409737160921305,18,27
8.85919486900745,0.06898600626676371,18,28
4.429597434503724,0.3932717125829768,18,29
4.429597434503724,0.3932717125829769,18,30
7.672287813637203,0.034097371609212786,18,31
7.672287813637204,0.034097371609212786,18,32
7.337424650224688,0.04668623512829958,18,33
5.849484341885438,0.022523708854067678,18,34
7.337424650224688,0.04668623512829958,18,35
10.616110436172507,0.020964590792195783,18,36
9.647821897259965,0.008045067189874246,18,37
7.337424650224689,0.046686235128299704,18,38
7.337424650224688,0.046686235128299704,18,39
9.647821897259965,0.008045067189874246,18,40
9.647821897259965,0.008045067189873996,18,41
10.616110436172507,0.020964590792195793,18,42
9.647821897259965,0.1438482825242848,18,43
10.616110436172507,0.020964590792195793,18,44
7.337424650224688,0.046686235128299745,18,45
7.337424650224688,0.046686235128299745,18,46
9.647821897259963,0.14384828252428514,18,47
9.647821897259965,0.14384828252428492,18,48
7.074460146166121,0.11656482316962395,18,49
3.28714458096521,0.15533148789184711,18,50
3.2871445809652298,0.15533148789184714,18,51
7.074460146166149,0.1165648231696239,18,52
9.449373165624088,0.01924802596359755,18,53
5.516035979571814,0.03417495339290625,18,54
3.28714458096521,0.15533148789184717,18,55
5.51603597957184,0.03417495339290625,18,56
9.44937316562411,0.019248025963597537,18,57
9.449373165624088,0.019248025963597537,18,58
7.074460146166121,0.11656482316962409,18,59
7.07446014616613,0.11656482316962405,18,60
7.07446014616613,0.11656482316962406,18,61
5.516035979571838,0.03417495339290637,18,62
7.074460146166149,0.11656482316962406,18,63
10.436090582923221,0.03526103144545496,18,64
6.981307568608172,0.059736637372322786,18,65
3.0815561821881583,0.8296582171650062,18,66
3.081556182188201,0.8296582171650061,18,67
6.981307568608229,0.059736637372322786,18,68
10.37316999102933,0.016792921703121286,18,69
6.981307568608172,0.05973663737232284,18,70
5.396046880424969,0.0244259061011115,18,71
6.981307568608211,0.059736637372322585,18,72
6.981307568608211,0.05973663737232272,18,73
6.981307568608231,0.059736637372322904,18,74
9.37983593838558,0.006977943534657752,18,75
9.379835938385595,0.006977943534657752,18,76
5.396046880424969,0.02442590610111139,18,77
3.081556182188202,0.8296582171650061,18,78
5.396046880425018,0.02442590610111139,18,79
9.37983593838558,0.0069779435346577125,18,80
7.927333184396772,0.03136274793165842,19,1
7.927333184396722,0.03136274793165842,19,2
4.857977413792058,0.2180597577799201,19,3
4.857977413792085,0.2180597577799201,19,4
7.927333184396756,0.031362747931658566,19,5
11.032071959143629,0.01795188026516935,19,6
7.927333184396722,0.031362747931658566,19,7
6.574289161930418,0.2996772912985223,19,8
10.103725960256527,0.12833427487294122,19,9
7.927333184396756,0.031362747931658504,19,10
7.927333184396773,0.031362747931658504,19,11
10.103725960256513,0.12833427487294122,19,12
10.103725960256515,0.12833427487294116,19,13
6.574289161930418,0.29967729129852233,19,14
4.857977413792086,0.21805975777991995,19,15
6.574289161930459,0.2996772912985225,19,16
8.859194869007448,0.0689860062667635,19,17
4.429597434503725,0.39327171258297705,19,18
0.0,2.408395572546543,19,19
4.429597434503725,0.393271712582977,19,20
7.672287813637202,0.03409733288189999,19,21
7.672287813637204,0.03409733288189999,19,22
4.429597434503726,0.393271712582977,19,23
4.429597434503725,0.39327171258297683,19,24
8.859194869007448,0.06898600626676371,19,25
7.672287813637204,0.03409733288190012,19,26
8.85919486900745,0.06898600626676371,19,27
7.672287813637204,0.03409737160921305,19,28
7.672287813637204,0.034097371609212786,19,29
4.429597434503725,0.3932717125829768,19,30
4.429597434503724,0.3932717125829769,19,31
7.672287813637204,0.034097371609212786,19,32
10.616110436172505,0.020964590792195783,19,33
7.337424650224688,0.04668623512829958,19,34
5.849484341885438,0.022523708854067678,19,35
7.337424650224688,0.04668623512829958,19,36
9.647821897259963,0.008045067189874246,19,37
9.647821897259965,0.008045067189874246,19,38
7.337424650224689,0.046686235128299704,19,39
7.337424650224688,0.046686235128299704,19,40
10.616110436172507,0.020964590792195793,19,41
9.647821897259965,0.008045067189873996,19,42
10.616110436172507,0.020964590792195793,19,43
9.647821897259965,0.1438482825242848,19,44
9.647821897259965,0.14384828252428492,19,45
7.337424650224689,0.046686235128299745,19,46
7.337424650224688,0.046686235128299745,19,47
9.647821897259965,0.14384828252428514,19,48
7.074460146166149,0.1165648231696239,19,49
7.074460146166121,0.11656482316962395,19,50
3.28714458096521,0.15533148789184711,19,51
3.2871445809652298,0.15533148789184714,19,52
5.516035979571838,0.03417495339290625,19,53
9.449373165624088,0.01924802596359755,19,54
5.516035979571814,0.03417495339290625,19,55
3.28714458096521,0.15533148789184717,19,56
7.07446014616613,0.11656482316962405,19,57
9.44937316562411,0.019248025963597537,19,58
9.449373165624088,0.019248025963597537,19,59
7.074460146166121,0.11656482316962409,19,60
10.436090582923221,0.03526103144545496,19,61
7.07446014616613,0.11656482316962406,19,62
5.516035979571838,0.03417495339290637,19,63
7.074460146166148,0.11656482316962406,19,64
6.981307568608229,0.059736637372322786,19,65
6.981307568608172,0.059736637372322786,19,66
3.0815561821881587,0.8296582171650062,19,67
3.081556182188201,0.8296582171650061,19,68
6.981307568608211,0.059736637372322585,19,69
10.37316999102933,0.016792921703121286,19,70
6.981307568608172,0.05973663737232284,19,71
5.396046880424969,0.0244259061011115,19,72
9.379835938385595,0.006977943534657752,19,73
6.981307568608211,0.05973663737232272,19,74
6.981307568608231,0.059736637372322904,19,75
9.37983593838558,0.006977943534657752,19,76
9.37983593838558,0.0069779435346577125,19,77
5.396046880424969,0.02442590610111139,19,78
3.081556182188202,0.8296582171650061,19,79
5.396046880425018,0.02442590610111139,19,80
4.857977413792085,0.2180597577799201,20,1
7.927333184396773,0.03136274793165842,20,2
7.927333184396723,0.03136274793165842,20,3
4.857977413792058,0.2180597577799201,20,4
6.574289161930418,0.2996772912985223,20,5
7.927333184396757,0.031362747931658566,20,6
11.032071959143629,0.01795188026516935,20,7
7.927333184396722,0.031362747931658566,20,8
10.103725960256513,0.12833427487294122,20,9
10.103725960256527,0.12833427487294122,20,10
7.927333184396756,0.031362747931658504,20,11
7.9273331843967725,0.031362747931658504,20,12
6.574289161930459,0.2996772912985225,20,13
10.103725960256515,0.12833427487294116,20,14
6.574289161930418,0.29967729129852233,20,15
4.857977413792086,0.21805975777991995,20,16
4.429597434503723,0.393271712582977,20,17
8.85919486900745,0.0689860062667635,20,18
4.429597434503725,0.39327171258297705,20,19
0.0,2.408395572546543,20,20
4.429597434503724,0.39327171258297683,20,21
7.672287813637203,0.03409733288189999,20,22
7.672287813637205,0.03409733288189999,20,23
4.429597434503726,0.393271712582977,20,24
7.672287813637204,0.03409737160921305,20,25
8.859194869007448,0.06898600626676371,20,26
7.672287813637204,0.03409733288190012,20,27
8.859194869007448,0.06898600626676371,20,28
7.672287813637203,0.034097371609212786,20,29
7.672287813637204,0.034097371609212786,20,30
4.429597434503725,0.3932717125829768,20,31
4.429597434503725,0.3932717125829769,20,32
7.337424650224687,0.04668623512829958,20,33
10.616110436172507,0.020964590792195783,20,34
7.337424650224688,0.04668623512829958,20,35
5.849484341885438,0.022523708854067678,20,36
7.337424650224688,0.046686235128299704,20,37
9.647821897259965,0.008045067189874246,20,38
9.647821897259965,0.008045067189874246,20,39
7.337424650224689,0.046686235128299704,20,40
9.647821897259965,0.1438482825242848,20,41
10.616110436172507,0.020964590792195793,20,42
9.647821897259965,0.008045067189873996,20,43
10.616110436172507,0.020964590792195793,20,44
9.647821897259963,0.14384828252428514,20,45
9.647821897259965,0.14384828252428492,20,46
7.337424650224689,0.046686235128299745,20,47
7.337424650224689,0.046686235128299745,20,48
3.2871445809652298,0.15533148789184714,20,49
7.0744601461661505,0.1165648231696239,20,50
7.074460146166121,0.11656482316962395,20,51
3.28714458096521,0.15533148789184711,20,52
3.28714458096521,0.15533148789184717,20,53
5.51603597957184,0.03417495339290625,20,54
9.449373165624088,0.01924802596359755,20,55
5.516035979571814,0.03417495339290625,20,56
7.074460146166121,0.11656482316962409,20,57
7.07446014616613,0.11656482316962405,20,58
9.44937316562411,0.019248025963597537,20,59
9.449373165624088,0.019248025963597537,20,60
7.074460146166149,0.11656482316962406,20,61
10.436090582923221,0.03526103144545496,20,62
7.074460146166129,0.11656482316962406,20,63
5.516035979571838,0.03417495339290637,20,64
3.081556182188201,0.8296582171650061,20,65
6.981307568608231,0.059736637372322786,20,66
6.981307568608173,0.059736637372322786,20,67
3.0815561821881587,0.8296582171650062,20,68
5.396046880424969,0.0244259061011115,20,69
6.981307568608213,0.059736637372322585,20,70
10.37316999102933,0.016792921703121286,20,71
6.981307568608172,0.05973663737232284,20,72
9.37983593838558,0.006977943534657752,20,73
9.379835938385595,0.006977943534657752,20,74
6.981307568608211,0.05973663737232272,20,75
6.98130756860823,0.059736637372322904,20,76
5.396046880425018,0.02442590610111139,20,77
9.37983593838558,0.0069779435346577125,20,78
5.396046880424969,0.02442590610111139,20,79
3.081556182188202,0.8296582171650061,20,80
4.857977413792086,0.21805975777991995,21,1
6.574289161930459,0.2996772912985225,21,2
10.103725960256515,0.12833427487294116,21,3
6.574289161930418,0.29967729129852233,21,4
4.857977413792058,0.2180597577799201,21,5
4.857977413792085,0.2180597577799201,21,6
7.927333184396772,0.03136274793165842,21,7
7.927333184396721,0.03136274793165842,21,8
7.927333184396722,0.031362747931658566,21,9
6.574289161930418,0.2996772912985223,21,10
7.927333184396756,0.031362747931658566,21,11
11.032071959143627,0.01795188026516935,21,12
7.9273331843967725,0.031362747931658504,21,13
10.103725960256513,0.12833427487294122,21,14
10.103725960256527,0.12833427487294122,21,15
7.927333184396756,0.031362747931658504,21,16
4.429597434503725,0.3932717125829769,21,17
7.672287813637204,0.034097371609212786,21,18
7.672287813637204,0.034097371609212786,21,19
4.429597434503726,0.3932717125829768,21,20
0.0,2.408395572546543,21,21
4.429597434503725,0.393271712582977,21,22
8.85919486900745,0.0689860062667635,21,23
4.429597434503726,0.39327171258297705,21,24
4.429597434503724,0.393271712582977,21,25
4.429597434503724,0.39327171258297683,21,26
7.672287813637204,0.03409733288189999,21,27
7.672287813637204,0.03409733288189999,21,28
8.85919486900745,0.06898600626676371,21,29
7.672287813637204,0.03409737160921305,21,30
8.85919486900745,0.06898600626676371,21,31
7.672287813637204,0.03409733288190012,21,32
7.337424650224689,0.046686235128299745,21,33
9.647821897259965,0.14384828252428514,21,34
9.647821897259965,0.14384828252428492,21,35
7.337424650224689,0.046686235128299745,21,36
5.849484341885438,0.022523708854067678,21,37
7.337424650224688,0.04668623512829958,21,38
10.616110436172507,0.020964590792195783,21,39
7.337424650224689,0.04668623512829958,21,40
7.337424650224688,0.046686235128299704,21,41
7.337424650224688,0.046686235128299704,21,42
9.647821897259965,0.008045067189874246,21,43
9.647821897259965,0.008045067189874246,21,44
10.616110436172507,0.020964590792195793,21,45
9.647821897259965,0.1438482825242848,21,46
10.616110436172507,0.020964590792195793,21,47
9.647821897259965,0.008045067189873996,21,48
5.51603597957184,0.03417495339290637,21,49
7.07446014616615,0.11656482316962406,21,50
10.43609058292322,0.03526103144545496,21,51
7.074460146166131,0.11656482316962406,21,52
3.28714458096521,0.15533148789184711,21,53
3.28714458096523,0.15533148789184714,21,54
7.074460146166149,0.1165648231696239,21,55
7.074460146166121,0.11656482316962395,21,56
5.516035979571814,0.03417495339290625,21,57
3.2871445809652093,0.15533148789184717,21,58
5.516035979571838,0.03417495339290625,21,59
9.449373165624086,0.01924802596359755,21,60
9.449373165624086,0.019248025963597537,21,61
7.074460146166119,0.11656482316962409,21,62
7.074460146166129,0.11656482316962405,21,63
9.449373165624108,0.019248025963597537,21,64
3.081556182188202,0.8296582171650061,21,65
5.396046880425018,0.02442590610111139,21,66
9.37983593838558,0.0069779435346577125,21,67
5.396046880424969,0.02442590610111139,21,68
3.081556182188158,0.8296582171650062,21,69
3.0815561821882014,0.8296582171650061,21,70
6.981307568608229,0.059736637372322786,21,71
6.981307568608171,0.059736637372322786,21,72
6.981307568608172,0.05973663737232284,21,73
5.396046880424969,0.0244259061011115,21,74
6.981307568608211,0.059736637372322585,21,75
10.373169991029329,0.016792921703121286,21,76
6.98130756860823,0.059736637372322904,21,77
9.37983593838558,0.006977943534657752,21,78
9.379835938385595,0.006977943534657752,21,79
6.981307568608211,0.05973663737232272,21,80
6.574289161930418,0.29967729129852233,22,1
4.857977413792086,0.21805975777991995,22,2
6.574289161930458,0.2996772912985225,22,3
10.103725960256515,0.12833427487294116,22,4
7.927333184396722,0.03136274793165842,22,5
4.857977413792058,0.2180597577799201,22,6
4.857977413792085,0.2180597577799201,22,7
7.927333184396772,0.03136274793165842,22,8
11.032071959143629,0.01795188026516935,22,9
7.927333184396722,0.031362747931658566,22,10
6.574289161930418,0.2996772912985223,22,11
7.927333184396756,0.031362747931658566,22,12
7.9273331843967565,0.031362747931658504,22,13
7.9273331843967725,0.031362747931658504,22,14
10.103725960256513,0.12833427487294122,22,15
10.103725960256527,0.12833427487294122,22,16
4.429597434503725,0.3932717125829768,22,17
4.429597434503725,0.3932717125829769,22,18
7.672287813637204,0.034097371609212786,22,19
7.672287813637205,0.034097371609212786,22,20
4.429597434503725,0.39327171258297705,22,21
0.0,2.408395572546543,22,22
4.429597434503724,0.393271712582977,22,23
8.85919486900745,0.0689860062667635,22,24
7.672287813637204,0.03409733288189999,22,25
4.429597434503724,0.393271712582977,22,26
4.429597434503724,0.39327171258297683,22,27
7.672287813637204,0.03409733288189999,22,28
7.672287813637204,0.03409733288190012,22,29
8.85919486900745,0.06898600626676371,22,30
7.672287813637204,0.03409737160921305,22,31
8.85919486900745,0.06898600626676371,22,32
7.337424650224689,0.046686235128299745,22,33
7.337424650224689,0.046686235128299745,22,34
9.647821897259965,0.14384828252428514,22,35
9.647821897259965,0.14384828252428492,22,36
7.337424650224688,0.04668623512829958,22,37
5.849484341885438,0.022523708854067678,22,38
7.337424650224688,0.04668623512829958,22,39
10.616110436172507,0.020964590792195783,22,40
9.647821897259965,0.008045067189874246,22,41
7.337424650224688,0.046686235128299704,22,42
7.337424650224688,0.046686235128299704,22,43
9.647821897259965,0.008045067189874246,22,44
9.647821897259965,0.008045067189873996,22,45
10.616110436172507,0.020964590792195793,22,46
9.647821897259965,0.1438482825242848,22,47
10.616110436172507,0.020964590792195793,22,48
7.074460146166131,0.11656482316962406,22,49
5.51603597957184,0.03417495339290637,22,50
7.07446014616615,0.11656482316962406,22,51
10.436090582923221,0.03526103144545496,22,52
7.074460146166121,0.11656482316962395,22,53
3.28714458096521,0.15533148789184711,22,54
3.28714458096523,0.15533148789184714,22,55
7.07446014616615,0.1165648231696239,22,56
9.449373165624088,0.01924802596359755,22,57
5.516035979571814,0.03417495339290625,22,58
3.2871445809652093,0.15533148789184717,22,59
5.516035979571838,0.03417495339290625,22,60
9.44937316562411,0.019248025963597537,22,61
9.449373165624086,0.019248025963597537,22,62
7.074460146166119,0.11656482316962409,22,63
7.074460146166129,0.11656482316962405,22,64
5.396046880424969,0.02442590610111139,22,65
3.081556182188202,0.8296582171650061,22,66
5.3960468804250175,0.02442590610111139,22,67
9.37983593838558,0.0069779435346577125,22,68
6.981307568608171,0.059736637372322786,22,69
3.081556182188158,0.8296582171650062,22,70
3.0815561821882014,0.8296582171650061,22,71
6.981307568608229,0.059736637372322786,22,72
10.37316999102933,0.016792921703121286,22,73
6.981307568608172,0.05973663737232284,22,74
5.396046880424969,0.0244259061011115,22,75
6.981307568608211,0.059736637372322585,22,76
6.981307568608211,0.05973663737232272,22,77
6.98130756860823,0.059736637372322904,22,78
9.37983593838558,0.006977943534657752,22,79
9.379835938385595,0.006977943534657752,22,80
10.103725960256515,0.12833427487294116,23,1
6.574289161930418,0.29967729129852233,23,2
4.857977413792086,0.21805975777991995,23,3
6.574289161930459,0.2996772912985225,23,4
7.9273331843967725,0.03136274793165842,23,5
7.927333184396721,0.03136274793165842,23,6
4.8579774137920575,0.2180597577799201,23,7
4.857977413792086,0.2180597577799201,23,8
7.9273331843967565,0.031362747931658566,23,9
11.032071959143627,0.01795188026516935,23,10
7.927333184396722,0.031362747931658566,23,11
6.574289161930418,0.2996772912985223,23,12
10.103725960256527,0.12833427487294122,23,13
7.927333184396756,0.031362747931658504,23,14
7.927333184396773,0.031362747931658504,23,15
10.103725960256513,0.12833427487294122,23,16
7.672287813637203,0.034097371609212786,23,17
4.429597434503725,0.3932717125829768,23,18
4.429597434503726,0.3932717125829769,23,19
7.672287813637205,0.034097371609212786,23,20
8.859194869007448,0.0689860062667635,23,21
4.429597434503724,0.39327171258297705,23,22
0.0,2.408395572546543,23,23
4.429597434503725,0.393271712582977,23,24
7.672287813637203,0.03409733288189999,23,25
7.672287813637203,0.03409733288189999,23,26
4.429597434503724,0.393271712582977,23,27
4.429597434503725,0.39327171258297683,23,28
8.859194869007448,0.06898600626676371,23,29
7.672287813637204,0.03409733288190012,23,30
8.85919486900745,0.06898600626676371,23,31
7.672287813637204,0.03409737160921305,23,32
9.647821897259965,0.14384828252428492,23,33
7.337424650224688,0.046686235128299745,23,34
7.337424650224689,0.046686235128299745,23,35
9.647821897259965,0.14384828252428514,23,36
10.616110436172505,0.020964590792195783,23,37
7.337424650224688,0.04668623512829958,23,38
5.849484341885438,0.022523708854067678,23,39
7.337424650224688,0.04668623512829958,23,40
9.647821897259963,0.008045067189874246,23,41
9.647821897259963,0.008045067189874246,23,42
7.337424650224688,0.046686235128299704,23,43
7.337424650224689,0.046686235128299704,23,44
10.616110436172507,0.020964590792195793,23,45
9.647821897259965,0.008045067189873996,23,46
10.616110436172507,0.020964590792195793,23,47
9.647821897259965,0.1438482825242848,23,48
10.43609058292322,0.03526103144545496,23,49
7.07446014616613,0.11656482316962406,23,50
5.51603597957184,0.03417495339290637,23,51
7.07446014616615,0.11656482316962406,23,52
7.074460146166149,0.1165648231696239,23,53
7.074460146166119,0.11656482316962395,23,54
3.2871445809652093,0.15533148789184711,23,55
3.2871445809652315,0.15533148789184714,23,56
5.516035979571839,0.03417495339290625,23,57
9.449373165624086,0.01924802596359755,23,58
5.516035979571814,0.03417495339290625,23,59
3.2871445809652093,0.15533148789184717,23,60
7.07446014616613,0.11656482316962405,23,61
9.44937316562411,0.019248025963597537,23,62
9.449373165624086,0.019248025963597537,23,63
7.074460146166119,0.11656482316962409,23,64
9.37983593838558,0.0069779435346577125,23,65
5.396046880424968,0.02442590610111139,23,66
3.081556182188202,0.8296582171650061,23,67
5.396046880425018,0.02442590610111139,23,68
6.98130756860823,0.059736637372322786,23,69
6.981307568608171,0.059736637372322786,23,70
3.0815561821881574,0.8296582171650062,23,71
3.081556182188202,0.8296582171650061,23,72
6.981307568608212,0.059736637372322585,23,73
10.373169991029329,0.016792921703121286,23,74
6.981307568608171,0.05973663737232284,23,75
5.396046880424969,0.0244259061011115,23,76
9.379835938385595,0.006977943534657752,23,77
6.981307568608211,0.05973663737232272,23,78
6.981307568608231,0.059736637372322904,23,79
9.37983593838558,0.006977943534657752,23,80
6.574289161930459,0.2996772912985225,24,1
10.103725960256513,0.12833427487294116,24,2
6.574289161930418,0.29967729129852233,24,3
4.857977413792086,0.21805975777991995,24,4
4.857977413792086,0.2180597577799201,24,5
7.927333184396776,0.03136274793165842,24,6
7.927333184396721,0.03136274793165842,24,7
4.8579774137920575,0.2180597577799201,24,8
6.574289161930418,0.2996772912985223,24,9
7.927333184396757,0.031362747931658566,24,10
11.032071959143627,0.01795188026516935,24,11
7.927333184396721,0.031362747931658566,24,12
10.103725960256513,0.12833427487294122,24,13
10.103725960256527,0.12833427487294122,24,14
7.927333184396756,0.031362747931658504,24,15
7.927333184396773,0.031362747931658504,24,16
7.672287813637203,0.034097371609212786,24,17
7.672287813637203,0.034097371609212786,24,18
4.429597434503725,0.3932717125829768,24,19
4.429597434503726,0.3932717125829769,24,20
4.429597434503723,0.393271712582977,24,21
8.85919486900745,0.0689860062667635,24,22
4.429597434503725,0.39327171258297705,24,23
0.0,2.408395572546543,24,24
4.429597434503724,0.39327171258297683,24,25
7.672287813637203,0.03409733288189999,24,26
7.672287813637203,0.03409733288189999,24,27
4.429597434503724,0.393271712582977,24,28
7.672287813637204,0.03409737160921305,24,29
8.85919486900745,0.06898600626676371,24,30
7.672287813637204,0.03409733288190012,24,31
8.85919486900745,0.06898600626676371,24,32
9.647821897259965,0.14384828252428514,24,33
9.647821897259965,0.14384828252428492,24,34
7.337424650224688,0.046686235128299745,24,35
7.337424650224689,0.046686235128299745,24,36
7.337424650224687,0.04668623512829958,24,37
10.616110436172507,0.020964590792195783,24,38
7.337424650224688,0.04668623512829958,24,39
5.849484341885438,0.022523708854067678,24,40
7.337424650224688,0.046686235128299704,24,41
9.647821897259963,0.008045067189874246,24,42
9.647821897259963,0.008045067189874246,24,43
7.337424650224688,0.046686235128299704,24,44
9.647821897259965,0.1438482825242848,24,45
10.616110436172507,0.020964590792195793,24,46
9.647821897259965,0.008045067189873996,24,47
10.616110436172507,0.020964590792195793,24,48
7.07446014616615,0.11656482316962406,24,49
10.43609058292322,0.03526103144545496,24,50
7.07446014616613,0.11656482316962406,24,51
5.51603597957184,0.03417495339290637,24,52
3.28714458096523,0.15533148789184714,24,53
7.0744601461661505,0.1165648231696239,24,54
7.074460146166119,0.11656482316962395,24,55
3.2871445809652085,0.15533148789184711,24,56
3.2871445809652093,0.15533148789184717,24,57
5.516035979571839,0.03417495339290625,24,58
9.449373165624086,0.01924802596359755,24,59
5.516035979571814,0.03417495339290625,24,60
7.074460146166119,0.11656482316962409,24,61
7.07446014616613,0.11656482316962405,24,62
9.44937316562411,0.019248025963597537,24,63
9.449373165624086,0.019248025963597537,24,64
5.396046880425018,0.02442590610111139,24,65
9.37983593838558,0.0069779435346577125,24,66
5.396046880424969,0.02442590610111139,24,67
3.081556182188202,0.8296582171650061,24,68
3.081556182188202,0.8296582171650061,24,69
6.9813075686082335,0.059736637372322786,24,70
6.981307568608171,0.059736637372322786,24,71
3.0815561821881574,0.8296582171650062,24,72
5.396046880424969,0.0244259061011115,24,73
6.981307568608213,0.059736637372322585,24,74
10.373169991029329,0.016792921703121286,24,75
6.981307568608171,0.05973663737232284,24,76
9.37983593838558,0.006977943534657752,24,77
9.379835938385595,0.006977943534657752,24,78
6.981307568608211,0.05973663737232272,24,79
6.981307568608231,0.059736637372322904,24,80
7.9273331843967725,0.031362747931658504,25,1
10.103725960256517,0.12833427487294122,25,2
10.10372596025653,0.12833427487294122,25,3
7.9273331843967565,0.031362747931658504,25,4
4.857977413792086,0.21805975777991995,25,5
6.574289161930459,0.2996772912985225,25,6
10.103725960256515,0.12833427487294116,25,7
6.574289161930418,0.29967729129852233,25,8
4.857977413792058,0.2180597577799201,25,9
4.857977413792086,0.2180597577799201,25,10
7.9273331843967725,0.03136274793165842,25,11
7.927333184396722,0.03136274793165842,25,12
7.927333184396721,0.031362747931658566,25,13
6.574289161930417,0.2996772912985223,25,14
7.927333184396755,0.031362747931658566,25,15
11.032071959143629,0.01795188026516935,25,16
8.859194869007448,0.06898600626676371,25,17
7.672287813637203,0.03409737160921305,25,18
8.859194869007448,0.06898600626676371,25,19
7.672287813637204,0.03409733288190012,25,20
4.429597434503724,0.3932717125829769,25,21
7.672287813637204,0.034097371609212786,25,22
7.672287813637204,0.034097371609212786,25,23
4.429597434503725,0.3932717125829768,25,24
0.0,2.408395572546543,25,25
4.429597434503725,0.393271712582977,25,26
8.85919486900745,0.0689860062667635,25,27
4.429597434503726,0.39327171258297705,25,28
4.429597434503725,0.393271712582977,25,29
4.429597434503725,0.39327171258297683,25,30
7.672287813637204,0.03409733288189999,25,31
7.672287813637205,0.03409733288189999,25,32
10.616110436172507,0.020964590792195793,25,33
9.647821897259963,0.1438482825242848,25,34
10.616110436172507,0.020964590792195793,25,35
9.647821897259965,0.008045067189873996,25,36
7.337424650224688,0.046686235128299745,25,37
9.647821897259965,0.14384828252428514,25,38
9.647821897259965,0.14384828252428492,25,39
7.337424650224689,0.046686235128299745,25,40
5.849484341885438,0.022523708854067678,25,41
7.337424650224688,0.04668623512829958,25,42
10.616110436172507,0.020964590792195783,25,43
7.337424650224689,0.04668623512829958,25,44
7.337424650224689,0.046686235128299704,25,45
7.337424650224689,0.046686235128299704,25,46
9.647821897259965,0.008045067189874246,25,47
9.647821897259965,0.008045067189874246,25,48
9.449373165624088,0.019248025963597537,25,49
7.074460146166121,0.11656482316962409,25,50
7.07446014616613,0.11656482316962405,25,51
9.44937316562411,0.019248025963597537,25,52
5.516035979571838,0.03417495339290637,25,53
7.074460146166149,0.11656482316962406,25,54
10.43609058292322,0.03526103144545496,25,55
7.07446014616613,0.11656482316962406,25,56
3.28714458096521,0.15533148789184711,25,57
3.2871445809652298,0.15533148789184714,25,58
7.074460146166149,0.1165648231696239,25,59
7.074460146166121,0.11656482316962395,25,60
5.516035979571814,0.03417495339290625,25,61
3.2871445809652093,0.15533148789184717,25,62
5.516035979571838,0.03417495339290625,25,63
9.449373165624088,0.01924802596359755,25,64
6.98130756860823,0.059736637372322904,25,65
9.379835938385582,0.006977943534657752,25,66
9.379835938385597,0.006977943534657752,25,67
6.981307568608211,0.05973663737232272,25,68
3.081556182188202,0.8296582171650061,25,69
5.396046880425018,0.02442590610111139,25,70
9.37983593838558,0.0069779435346577125,25,71
5.396046880424968,0.02442590610111139,25,72
3.0815561821881583,0.8296582171650062,25,73
3.081556182188202,0.8296582171650061,25,74
6.98130756860823,0.059736637372322786,25,75
6.981307568608171,0.059736637372322786,25,76
6.981307568608171,0.05973663737232284,25,77
5.396046880424968,0.0244259061011115,25,78
6.98130756860821,0.059736637372322585,25,79
10.373169991029329,0.016792921703121286,25,80
7.9273331843967565,0.031362747931658504,26,1
7.9273331843967725,0.031362747931658504,26,2
10.103725960256517,0.12833427487294122,26,3
10.103725960256527,0.12833427487294122,26,4
6.574289161930418,0.29967729129852233,26,5
4.857977413792086,0.21805975777991995,26,6
6.574289161930459,0.2996772912985225,26,7
10.103725960256513,0.12833427487294116,26,8
7.927333184396722,0.03136274793165842,26,9
4.857977413792058,0.2180597577799201,26,10
4.857977413792086,0.2180597577799201,26,11
7.927333184396773,0.03136274793165842,26,12
11.032071959143629,0.01795188026516935,26,13
7.927333184396721,0.031362747931658566,26,14
6.574289161930417,0.2996772912985223,26,15
7.927333184396755,0.031362747931658566,26,16
7.672287813637204,0.03409733288190012,26,17
8.859194869007448,0.06898600626676371,26,18
7.672287813637203,0.03409737160921305,26,19
8.859194869007448,0.06898600626676371,26,20
4.429597434503724,0.3932717125829768,26,21
4.429597434503724,0.3932717125829769,26,22
7.672287813637203,0.034097371609212786,26,23
7.672287813637204,0.034097371609212786,26,24
4.429597434503725,0.39327171258297705,26,25
0.0,2.408395572546543,26,26
4.429597434503725,0.393271712582977,26,27
8.85919486900745,0.0689860062667635,26,28
7.672287813637204,0.03409733288189999,26,29
4.429597434503725,0.393271712582977,26,30
4.429597434503725,0.39327171258297683,26,31
7.672287813637203,0.03409733288189999,26,32
9.647821897259965,0.008045067189873996,26,33
10.616110436172507,0.020964590792195793,26,34
9.647821897259963,0.1438482825242848,26,35
10.616110436172507,0.020964590792195793,26,36
7.337424650224688,0.046686235128299745,26,37
7.337424650224688,0.046686235128299745,26,38
9.647821897259963,0.14384828252428514,26,39
9.647821897259965,0.14384828252428492,26,40
7.337424650224688,0.04668623512829958,26,41
5.849484341885438,0.022523708854067678,26,42
7.337424650224688,0.04668623512829958,26,43
10.616110436172507,0.020964590792195783,26,44
